Something 


t	x[0]	x[1]	P	theta[0]	theta[1]	theta[2]
2775	7.64364e-14	7.64364e-14	1.08097e-13	14.0007	0	1
2776	7.5672e-14	7.5672e-14	1.07016e-13	14.0007	0	1
2777	7.49153e-14	7.49153e-14	1.05946e-13	14.0007	0	1
2778	7.41662e-14	7.41662e-14	1.04887e-13	14.0007	0	1
2779	7.34245e-14	7.34245e-14	1.03838e-13	14.0007	0	1
2780	7.26903e-14	7.26903e-14	1.028e-13	14.0007	0	1
2781	7.19633e-14	7.19633e-14	1.01772e-13	14.0007	0	1
2782	7.12437e-14	7.12437e-14	1.00754e-13	14.0007	0	1
2783	7.05313e-14	7.05313e-14	9.97463e-14	14.0007	0	1
2784	6.9826e-14	6.9826e-14	9.87488e-14	14.0007	0	1
2785	6.91277e-14	6.91277e-14	9.77613e-14	14.0007	0	1
2786	6.84364e-14	6.84364e-14	9.67837e-14	14.0007	0	1
2787	6.77521e-14	6.77521e-14	9.58159e-14	14.0007	0	1
2788	6.70745e-14	6.70745e-14	9.48577e-14	14.0007	0	1
2789	6.64038e-14	6.64038e-14	9.39092e-14	14.0007	0	1
2790	6.57398e-14	6.57398e-14	9.29701e-14	14.0007	0	1
2791	6.50824e-14	6.50824e-14	9.20404e-14	14.0007	0	1
2792	6.44315e-14	6.44315e-14	9.112e-14	14.0007	0	1
2793	6.37872e-14	6.37872e-14	9.02088e-14	14.0007	0	1
2794	6.31494e-14	6.31494e-14	8.93067e-14	14.0007	0	1
2795	6.25179e-14	6.25179e-14	8.84136e-14	14.0007	0	1
2796	6.18927e-14	6.18927e-14	8.75295e-14	14.0007	0	1
2797	6.12738e-14	6.12738e-14	8.66542e-14	14.0007	0	1
2798	6.0661e-14	6.0661e-14	8.57876e-14	14.0007	0	1
2799	6.00544e-14	6.00544e-14	8.49298e-14	14.0007	0	1
2800	5.94539e-14	5.94539e-14	8.40805e-14	14.0007	0	1
2801	5.88593e-14	5.88593e-14	8.32397e-14	14.0007	0	1
2802	5.82707e-14	5.82707e-14	8.24073e-14	14.0007	0	1
2803	5.7688e-14	5.7688e-14	8.15832e-14	14.0007	0	1
2804	5.71111e-14	5.71111e-14	8.07674e-14	14.0007	0	1
2805	5.654e-14	5.654e-14	7.99597e-14	14.0007	0	1
2806	5.59746e-14	5.59746e-14	7.91601e-14	14.0007	0	1
2807	5.54149e-14	5.54149e-14	7.83685e-14	14.0007	0	1
2808	5.48607e-14	5.48607e-14	7.75848e-14	14.0007	0	1
2809	5.43121e-14	5.43121e-14	7.68089e-14	14.0007	0	1
2810	5.3769e-14	5.3769e-14	7.60409e-14	14.0007	0	1
2811	5.32313e-14	5.32313e-14	7.52804e-14	14.0007	0	1
2812	5.2699e-14	5.2699e-14	7.45276e-14	14.0007	0	1
2813	5.2172e-14	5.2172e-14	7.37824e-14	14.0007	0	1
2814	5.16503e-14	5.16503e-14	7.30445e-14	14.0007	0	1
2815	5.11338e-14	5.11338e-14	7.23141e-14	14.0007	0	1
2816	5.06225e-14	5.06225e-14	7.1591e-14	14.0007	0	1
2817	5.01162e-14	5.01162e-14	7.0875e-14	14.0007	0	1
2818	4.96151e-14	4.96151e-14	7.01663e-14	14.0007	0	1
2819	4.91189e-14	4.91189e-14	6.94646e-14	14.0007	0	1
2820	4.86277e-14	4.86277e-14	6.877e-14	14.0007	0	1
2821	4.81414e-14	4.81414e-14	6.80823e-14	14.0007	0	1
2822	4.766e-14	4.766e-14	6.74015e-14	14.0007	0	1
2823	4.71834e-14	4.71834e-14	6.67275e-14	14.0007	0	1
2824	4.67116e-14	4.67116e-14	6.60602e-14	14.0007	0	1
2825	4.62445e-14	4.62445e-14	6.53996e-14	14.0007	0	1
2826	4.5782e-14	4.5782e-14	6.47456e-14	14.0007	0	1
2827	4.53242e-14	4.53242e-14	6.40981e-14	14.0007	0	1
2828	4.4871e-14	4.4871e-14	6.34571e-14	14.0007	0	1
2829	4.44223e-14	4.44223e-14	6.28226e-14	14.0007	0	1
2830	4.3978e-14	4.3978e-14	6.21943e-14	14.0007	0	1
2831	4.35383e-14	4.35383e-14	6.15724e-14	14.0007	0	1
2832	4.31029e-14	4.31029e-14	6.09567e-14	14.0007	0	1
2833	4.26719e-14	4.26719e-14	6.03471e-14	14.0007	0	1
2834	4.22451e-14	4.22451e-14	5.97436e-14	14.0007	0	1
2835	4.18227e-14	4.18227e-14	5.91462e-14	14.0007	0	1
2836	4.14045e-14	4.14045e-14	5.85547e-14	14.0007	0	1
2837	4.09904e-14	4.09904e-14	5.79692e-14	14.0007	0	1
2838	4.05805e-14	4.05805e-14	5.73895e-14	14.0007	0	1
2839	4.01747e-14	4.01747e-14	5.68156e-14	14.0007	0	1
2840	3.9773e-14	3.9773e-14	5.62475e-14	14.0007	0	1
2841	3.93752e-14	3.93752e-14	5.5685e-14	14.0007	0	1
2842	3.89815e-14	3.89815e-14	5.51281e-14	14.0007	0	1
2843	3.85917e-14	3.85917e-14	5.45768e-14	14.0007	0	1
2844	3.82057e-14	3.82057e-14	5.40311e-14	14.0007	0	1
2845	3.78237e-14	3.78237e-14	5.34908e-14	14.0007	0	1
2846	3.74454e-14	3.74454e-14	5.29559e-14	14.0007	0	1
2847	3.7071e-14	3.7071e-14	5.24263e-14	14.0007	0	1
2848	3.67003e-14	3.67003e-14	5.1902e-14	14.0007	0	1
2849	3.63333e-14	3.63333e-14	5.1383e-14	14.0007	0	1
2850	3.59699e-14	3.59699e-14	5.08692e-14	14.0007	0	1
2851	3.56102e-14	3.56102e-14	5.03605e-14	14.0007	0	1
2852	3.52541e-14	3.52541e-14	4.98569e-14	14.0007	0	1
2853	3.49016e-14	3.49016e-14	4.93583e-14	14.0007	0	1
2854	3.45526e-14	3.45526e-14	4.88647e-14	14.0007	0	1
2855	3.42071e-14	3.42071e-14	4.83761e-14	14.0007	0	1
2856	3.3865e-14	3.3865e-14	4.78923e-14	14.0007	0	1
2857	3.35263e-14	3.35263e-14	4.74134e-14	14.0007	0	1
2858	3.31911e-14	3.31911e-14	4.69393e-14	14.0007	0	1
2859	3.28592e-14	3.28592e-14	4.64699e-14	14.0007	0	1
2860	3.25306e-14	3.25306e-14	4.60052e-14	14.0007	0	1
2861	3.22053e-14	3.22053e-14	4.55451e-14	14.0007	0	1
2862	3.18832e-14	3.18832e-14	4.50897e-14	14.0007	0	1
2863	3.15644e-14	3.15644e-14	4.46388e-14	14.0007	0	1
2864	3.12487e-14	3.12487e-14	4.41924e-14	14.0007	0	1
2865	3.09363e-14	3.09363e-14	4.37505e-14	14.0007	0	1
2866	3.06269e-14	3.06269e-14	4.3313e-14	14.0007	0	1
2867	3.03206e-14	3.03206e-14	4.28798e-14	14.0007	0	1
2868	3.00174e-14	3.00174e-14	4.2451e-14	14.0007	0	1
2869	2.97172e-14	2.97172e-14	4.20265e-14	14.0007	0	1
2870	2.94201e-14	2.94201e-14	4.16063e-14	14.0007	0	1
2871	2.91259e-14	2.91259e-14	4.11902e-14	14.0007	0	1
2872	2.88346e-14	2.88346e-14	4.07783e-14	14.0007	0	1
2873	2.85463e-14	2.85463e-14	4.03705e-14	14.0007	0	1
2874	2.82608e-14	2.82608e-14	3.99668e-14	14.0007	0	1
2875	2.79782e-14	2.79782e-14	3.95671e-14	14.0007	0	1
2876	2.76984e-14	2.76984e-14	3.91715e-14	14.0007	0	1
2877	2.74214e-14	2.74214e-14	3.87798e-14	14.0007	0	1
2878	2.71472e-14	2.71472e-14	3.8392e-14	14.0007	0	1
2879	2.68757e-14	2.68757e-14	3.8008e-14	14.0007	0	1
2880	2.6607e-14	2.6607e-14	3.7628e-14	14.0007	0	1
2881	2.63409e-14	2.63409e-14	3.72517e-14	14.0007	0	1
2882	2.60775e-14	2.60775e-14	3.68792e-14	14.0007	0	1
2883	2.58167e-14	2.58167e-14	3.65104e-14	14.0007	0	1
2884	2.55586e-14	2.55586e-14	3.61453e-14	14.0007	0	1
2885	2.5303e-14	2.5303e-14	3.57838e-14	14.0007	0	1
2886	2.50499e-14	2.50499e-14	3.5426e-14	14.0007	0	1
2887	2.47994e-14	2.47994e-14	3.50717e-14	14.0007	0	1
2888	2.45515e-14	2.45515e-14	3.4721e-14	14.0007	0	1
2889	2.43059e-14	2.43059e-14	3.43738e-14	14.0007	0	1
2890	2.40629e-14	2.40629e-14	3.403e-14	14.0007	0	1
2891	2.38222e-14	2.38222e-14	3.36897e-14	14.0007	0	1
2892	2.3584e-14	2.3584e-14	3.33529e-14	14.0007	0	1
2893	2.33482e-14	2.33482e-14	3.30193e-14	14.0007	0	1
2894	2.31147e-14	2.31147e-14	3.26891e-14	14.0007	0	1
2895	2.28836e-14	2.28836e-14	3.23622e-14	14.0007	0	1
2896	2.26547e-14	2.26547e-14	3.20386e-14	14.0007	0	1
2897	2.24282e-14	2.24282e-14	3.17182e-14	14.0007	0	1
2898	2.22039e-14	2.22039e-14	3.1401e-14	14.0007	0	1
2899	2.19819e-14	2.19819e-14	3.1087e-14	14.0007	0	1
2900	2.1762e-14	2.1762e-14	3.07762e-14	14.0007	0	1
2901	2.15444e-14	2.15444e-14	3.04684e-14	14.0007	0	1
2902	2.1329e-14	2.1329e-14	3.01637e-14	14.0007	0	1
2903	2.11157e-14	2.11157e-14	2.98621e-14	14.0007	0	1
2904	2.09045e-14	2.09045e-14	2.95635e-14	14.0007	0	1
2905	2.06955e-14	2.06955e-14	2.92678e-14	14.0007	0	1
2906	2.04885e-14	2.04885e-14	2.89751e-14	14.0007	0	1
2907	2.02836e-14	2.02836e-14	2.86854e-14	14.0007	0	1
2908	2.00808e-14	2.00808e-14	2.83985e-14	14.0007	0	1
2909	1.988e-14	1.988e-14	2.81146e-14	14.0007	0	1
2910	1.96812e-14	1.96812e-14	2.78334e-14	14.0007	0	1
2911	1.94844e-14	1.94844e-14	2.75551e-14	14.0007	0	1
2912	1.92895e-14	1.92895e-14	2.72795e-14	14.0007	0	1
2913	1.90966e-14	1.90966e-14	2.70067e-14	14.0007	0	1
2914	1.89057e-14	1.89057e-14	2.67367e-14	14.0007	0	1
2915	1.87166e-14	1.87166e-14	2.64693e-14	14.0007	0	1
2916	1.85295e-14	1.85295e-14	2.62046e-14	14.0007	0	1
2917	1.83442e-14	1.83442e-14	2.59426e-14	14.0007	0	1
2918	1.81607e-14	1.81607e-14	2.56831e-14	14.0007	0	1
2919	1.79791e-14	1.79791e-14	2.54263e-14	14.0007	0	1
2920	1.77993e-14	1.77993e-14	2.5172e-14	14.0007	0	1
2921	1.76213e-14	1.76213e-14	2.49203e-14	14.0007	0	1
2922	1.74451e-14	1.74451e-14	2.46711e-14	14.0007	0	1
2923	1.72707e-14	1.72707e-14	2.44244e-14	14.0007	0	1
2924	1.7098e-14	1.7098e-14	2.41802e-14	14.0007	0	1
2925	1.6927e-14	1.6927e-14	2.39384e-14	14.0007	0	1
2926	1.67577e-14	1.67577e-14	2.3699e-14	14.0007	0	1
2927	1.65901e-14	1.65901e-14	2.3462e-14	14.0007	0	1
2928	1.64242e-14	1.64242e-14	2.32274e-14	14.0007	0	1
2929	1.626e-14	1.626e-14	2.29951e-14	14.0007	0	1
2930	1.60974e-14	1.60974e-14	2.27651e-14	14.0007	0	1
2931	1.59364e-14	1.59364e-14	2.25375e-14	14.0007	0	1
2932	1.5777e-14	1.5777e-14	2.23121e-14	14.0007	0	1
2933	1.56193e-14	1.56193e-14	2.2089e-14	14.0007	0	1
2934	1.54631e-14	1.54631e-14	2.18681e-14	14.0007	0	1
2935	1.53085e-14	1.53085e-14	2.16494e-14	14.0007	0	1
2936	1.51554e-14	1.51554e-14	2.14329e-14	14.0007	0	1
2937	1.50038e-14	1.50038e-14	2.12186e-14	14.0007	0	1
2938	1.48538e-14	1.48538e-14	2.10064e-14	14.0007	0	1
2939	1.47052e-14	1.47052e-14	2.07963e-14	14.0007	0	1
2940	1.45582e-14	1.45582e-14	2.05884e-14	14.0007	0	1
2941	1.44126e-14	1.44126e-14	2.03825e-14	14.0007	0	1
2942	1.42685e-14	1.42685e-14	2.01787e-14	14.0007	0	1
2943	1.41258e-14	1.41258e-14	1.99769e-14	14.0007	0	1
2944	1.39845e-14	1.39845e-14	1.97771e-14	14.0007	0	1
2945	1.38447e-14	1.38447e-14	1.95794e-14	14.0007	0	1
2946	1.37062e-14	1.37062e-14	1.93836e-14	14.0007	0	1
2947	1.35692e-14	1.35692e-14	1.91897e-14	14.0007	0	1
2948	1.34335e-14	1.34335e-14	1.89978e-14	14.0007	0	1
2949	1.32992e-14	1.32992e-14	1.88078e-14	14.0007	0	1
2950	1.31662e-14	1.31662e-14	1.86198e-14	14.0007	0	1
2951	1.30345e-14	1.30345e-14	1.84336e-14	14.0007	0	1
2952	1.29042e-14	1.29042e-14	1.82492e-14	14.0007	0	1
2953	1.27751e-14	1.27751e-14	1.80667e-14	14.0007	0	1
2954	1.26474e-14	1.26474e-14	1.78861e-14	14.0007	0	1
2955	1.25209e-14	1.25209e-14	1.77072e-14	14.0007	0	1
2956	1.23957e-14	1.23957e-14	1.75301e-14	14.0007	0	1
2957	1.22717e-14	1.22717e-14	1.73548e-14	14.0007	0	1
2958	1.2149e-14	1.2149e-14	1.71813e-14	14.0007	0	1
2959	1.20275e-14	1.20275e-14	1.70095e-14	14.0007	0	1
2960	1.19072e-14	1.19072e-14	1.68394e-14	14.0007	0	1
2961	1.17882e-14	1.17882e-14	1.6671e-14	14.0007	0	1
2962	1.16703e-14	1.16703e-14	1.65043e-14	14.0007	0	1
2963	1.15536e-14	1.15536e-14	1.63392e-14	14.0007	0	1
2964	1.1438e-14	1.1438e-14	1.61758e-14	14.0007	0	1
2965	1.13237e-14	1.13237e-14	1.60141e-14	14.0007	0	1
2966	1.12104e-14	1.12104e-14	1.58539e-14	14.0007	0	1
2967	1.10983e-14	1.10983e-14	1.56954e-14	14.0007	0	1
2968	1.09873e-14	1.09873e-14	1.55385e-14	14.0007	0	1
2969	1.08775e-14	1.08775e-14	1.53831e-14	14.0007	0	1
2970	1.07687e-14	1.07687e-14	1.52292e-14	14.0007	0	1
2971	1.0661e-14	1.0661e-14	1.50769e-14	14.0007	0	1
2972	1.05544e-14	1.05544e-14	1.49262e-14	14.0007	0	1
2973	1.04489e-14	1.04489e-14	1.47769e-14	14.0007	0	1
2974	1.03444e-14	1.03444e-14	1.46291e-14	14.0007	0	1
2975	1.02409e-14	1.02409e-14	1.44829e-14	14.0007	0	1
2976	1.01385e-14	1.01385e-14	1.4338e-14	14.0007	0	1
2977	1.00371e-14	1.00371e-14	1.41946e-14	14.0007	0	1
2978	9.93676e-15	9.93676e-15	1.40527e-14	14.0007	0	1
2979	9.83739e-15	9.83739e-15	1.39122e-14	14.0007	0	1
2980	9.73902e-15	9.73902e-15	1.3773e-14	14.0007	0	1
2981	9.64163e-15	9.64163e-15	1.36353e-14	14.0007	0	1
2982	9.54521e-15	9.54521e-15	1.3499e-14	14.0007	0	1
2983	9.44976e-15	9.44976e-15	1.3364e-14	14.0007	0	1
2984	9.35526e-15	9.35526e-15	1.32303e-14	14.0007	0	1
2985	9.26171e-15	9.26171e-15	1.3098e-14	14.0007	0	1
2986	9.16909e-15	9.16909e-15	1.29671e-14	14.0007	0	1
2987	9.0774e-15	9.0774e-15	1.28374e-14	14.0007	0	1
2988	8.98663e-15	8.98663e-15	1.2709e-14	14.0007	0	1
2989	8.89676e-15	8.89676e-15	1.25819e-14	14.0007	0	1
2990	8.80779e-15	8.80779e-15	1.24561e-14	14.0007	0	1
2991	8.71971e-15	8.71971e-15	1.23315e-14	14.0007	0	1
2992	8.63252e-15	8.63252e-15	1.22082e-14	14.0007	0	1
2993	8.54619e-15	8.54619e-15	1.20861e-14	14.0007	0	1
2994	8.46073e-15	8.46073e-15	1.19653e-14	14.0007	0	1
2995	8.37612e-15	8.37612e-15	1.18456e-14	14.0007	0	1
2996	8.29236e-15	8.29236e-15	1.17272e-14	14.0007	0	1
2997	8.20944e-15	8.20944e-15	1.16099e-14	14.0007	0	1
2998	8.12734e-15	8.12734e-15	1.14938e-14	14.0007	0	1
2999	8.04607e-15	8.04607e-15	1.13789e-14	14.0007	0	1
3000	7.96561e-15	7.96561e-15	1.12651e-14	14.0007	0	1
3001	7.88595e-15	7.88595e-15	1.11524e-14	14.0007	0	1
3002	7.80709e-15	7.80709e-15	1.10409e-14	14.0007	0	1
3003	7.72902e-15	7.72902e-15	1.09305e-14	14.0007	0	1
3004	7.65173e-15	7.65173e-15	1.08212e-14	14.0007	0	1
3005	7.57521e-15	7.57521e-15	1.0713e-14	14.0007	0	1
3006	7.49946e-15	7.49946e-15	1.06058e-14	14.0007	0	1
3007	7.42447e-15	7.42447e-15	1.04998e-14	14.0007	0	1
3008	7.35022e-15	7.35022e-15	1.03948e-14	14.0007	0	1
3009	7.27672e-15	7.27672e-15	1.02908e-14	14.0007	0	1
3010	7.20395e-15	7.20395e-15	1.01879e-14	14.0007	0	1
3011	7.13191e-15	7.13191e-15	1.00861e-14	14.0007	0	1
3012	7.0606e-15	7.0606e-15	9.98519e-15	14.0007	0	1
3013	6.98999e-15	6.98999e-15	9.88534e-15	14.0007	0	1
3014	6.92009e-15	6.92009e-15	9.78648e-15	14.0007	0	1
3015	6.85089e-15	6.85089e-15	9.68862e-15	14.0007	0	1
3016	6.78238e-15	6.78238e-15	9.59173e-15	14.0007	0	1
3017	6.71456e-15	6.71456e-15	9.49582e-15	14.0007	0	1
3018	6.64741e-15	6.64741e-15	9.40086e-15	14.0007	0	1
3019	6.58094e-15	6.58094e-15	9.30685e-15	14.0007	0	1
3020	6.51513e-15	6.51513e-15	9.21378e-15	14.0007	0	1
3021	6.44998e-15	6.44998e-15	9.12164e-15	14.0007	0	1
3022	6.38548e-15	6.38548e-15	9.03043e-15	14.0007	0	1
3023	6.32162e-15	6.32162e-15	8.94012e-15	14.0007	0	1
3024	6.2584e-15	6.2584e-15	8.85072e-15	14.0007	0	1
3025	6.19582e-15	6.19582e-15	8.76221e-15	14.0007	0	1
3026	6.13386e-15	6.13386e-15	8.67459e-15	14.0007	0	1
3027	6.07252e-15	6.07252e-15	8.58785e-15	14.0007	0	1
3028	6.0118e-15	6.0118e-15	8.50197e-15	14.0007	0	1
3029	5.95168e-15	5.95168e-15	8.41695e-15	14.0007	0	1
3030	5.89216e-15	5.89216e-15	8.33278e-15	14.0007	0	1
3031	5.83324e-15	5.83324e-15	8.24945e-15	14.0007	0	1
3032	5.77491e-15	5.77491e-15	8.16696e-15	14.0007	0	1
3033	5.71716e-15	5.71716e-15	8.08529e-15	14.0007	0	1
3034	5.65999e-15	5.65999e-15	8.00443e-15	14.0007	0	1
3035	5.60339e-15	5.60339e-15	7.92439e-15	14.0007	0	1
3036	5.54736e-15	5.54736e-15	7.84515e-15	14.0007	0	1
3037	5.49188e-15	5.49188e-15	7.76669e-15	14.0007	0	1
3038	5.43696e-15	5.43696e-15	7.68903e-15	14.0007	0	1
3039	5.38259e-15	5.38259e-15	7.61214e-15	14.0007	0	1
3040	5.32877e-15	5.32877e-15	7.53602e-15	14.0007	0	1
3041	5.27548e-15	5.27548e-15	7.46066e-15	14.0007	0	1
3042	5.22273e-15	5.22273e-15	7.38605e-15	14.0007	0	1
3043	5.1705e-15	5.1705e-15	7.31219e-15	14.0007	0	1
3044	5.11879e-15	5.11879e-15	7.23907e-15	14.0007	0	1
3045	5.0676e-15	5.0676e-15	7.16668e-15	14.0007	0	1
3046	5.01693e-15	5.01693e-15	7.09501e-15	14.0007	0	1
3047	4.96676e-15	4.96676e-15	7.02406e-15	14.0007	0	1
3048	4.91709e-15	4.91709e-15	6.95382e-15	14.0007	0	1
3049	4.86792e-15	4.86792e-15	6.88428e-15	14.0007	0	1
3050	4.81924e-15	4.81924e-15	6.81544e-15	14.0007	0	1
3051	4.77105e-15	4.77105e-15	6.74728e-15	14.0007	0	1
3052	4.72334e-15	4.72334e-15	6.67981e-15	14.0007	0	1
3053	4.67611e-15	4.67611e-15	6.61301e-15	14.0007	0	1
3054	4.62934e-15	4.62934e-15	6.54688e-15	14.0007	0	1
3055	4.58305e-15	4.58305e-15	6.48141e-15	14.0007	0	1
3056	4.53722e-15	4.53722e-15	6.4166e-15	14.0007	0	1
3057	4.49185e-15	4.49185e-15	6.35243e-15	14.0007	0	1
3058	4.44693e-15	4.44693e-15	6.28891e-15	14.0007	0	1
3059	4.40246e-15	4.40246e-15	6.22602e-15	14.0007	0	1
3060	4.35844e-15	4.35844e-15	6.16376e-15	14.0007	0	1
3061	4.31485e-15	4.31485e-15	6.10212e-15	14.0007	0	1
3062	4.2717e-15	4.2717e-15	6.0411e-15	14.0007	0	1
3063	4.22899e-15	4.22899e-15	5.98069e-15	14.0007	0	1
3064	4.1867e-15	4.1867e-15	5.92088e-15	14.0007	0	1
3065	4.14483e-15	4.14483e-15	5.86167e-15	14.0007	0	1
3066	4.10338e-15	4.10338e-15	5.80306e-15	14.0007	0	1
3067	4.06235e-15	4.06235e-15	5.74503e-15	14.0007	0	1
3068	4.02172e-15	4.02172e-15	5.68758e-15	14.0007	0	1
3069	3.98151e-15	3.98151e-15	5.6307e-15	14.0007	0	1
3070	3.94169e-15	3.94169e-15	5.57439e-15	14.0007	0	1
3071	3.90227e-15	3.90227e-15	5.51865e-15	14.0007	0	1
3072	3.86325e-15	3.86325e-15	5.46346e-15	14.0007	0	1
3073	3.82462e-15	3.82462e-15	5.40883e-15	14.0007	0	1
3074	3.78637e-15	3.78637e-15	5.35474e-15	14.0007	0	1
3075	3.74851e-15	3.74851e-15	5.30119e-15	14.0007	0	1
3076	3.71102e-15	3.71102e-15	5.24818e-15	14.0007	0	1
3077	3.67391e-15	3.67391e-15	5.1957e-15	14.0007	0	1
3078	3.63717e-15	3.63717e-15	5.14374e-15	14.0007	0	1
3079	3.6008e-15	3.6008e-15	5.0923e-15	14.0007	0	1
3080	3.56479e-15	3.56479e-15	5.04138e-15	14.0007	0	1
3081	3.52915e-15	3.52915e-15	4.99097e-15	14.0007	0	1
3082	3.49386e-15	3.49386e-15	4.94106e-15	14.0007	0	1
3083	3.45892e-15	3.45892e-15	4.89165e-15	14.0007	0	1
3084	3.42433e-15	3.42433e-15	4.84273e-15	14.0007	0	1
3085	3.39008e-15	3.39008e-15	4.7943e-15	14.0007	0	1
3086	3.35618e-15	3.35618e-15	4.74636e-15	14.0007	0	1
3087	3.32262e-15	3.32262e-15	4.6989e-15	14.0007	0	1
3088	3.2894e-15	3.2894e-15	4.65191e-15	14.0007	0	1
3089	3.2565e-15	3.2565e-15	4.60539e-15	14.0007	0	1
3090	3.22394e-15	3.22394e-15	4.55933e-15	14.0007	0	1
3091	3.1917e-15	3.1917e-15	4.51374e-15	14.0007	0	1
3092	3.15978e-15	3.15978e-15	4.4686e-15	14.0007	0	1
3093	3.12818e-15	3.12818e-15	4.42392e-15	14.0007	0	1
3094	3.0969e-15	3.0969e-15	4.37968e-15	14.0007	0	1
3095	3.06593e-15	3.06593e-15	4.33588e-15	14.0007	0	1
3096	3.03527e-15	3.03527e-15	4.29252e-15	14.0007	0	1
3097	3.00492e-15	3.00492e-15	4.2496e-15	14.0007	0	1
3098	2.97487e-15	2.97487e-15	4.2071e-15	14.0007	0	1
3099	2.94512e-15	2.94512e-15	4.16503e-15	14.0007	0	1
3100	2.91567e-15	2.91567e-15	4.12338e-15	14.0007	0	1
3101	2.88651e-15	2.88651e-15	4.08215e-15	14.0007	0	1
3102	2.85765e-15	2.85765e-15	4.04133e-15	14.0007	0	1
3103	2.82907e-15	2.82907e-15	4.00091e-15	14.0007	0	1
3104	2.80078e-15	2.80078e-15	3.9609e-15	14.0007	0	1
3105	2.77277e-15	2.77277e-15	3.92129e-15	14.0007	0	1
3106	2.74505e-15	2.74505e-15	3.88208e-15	14.0007	0	1
3107	2.7176e-15	2.7176e-15	3.84326e-15	14.0007	0	1
3108	2.69042e-15	2.69042e-15	3.80483e-15	14.0007	0	1
3109	2.66352e-15	2.66352e-15	3.76678e-15	14.0007	0	1
3110	2.63688e-15	2.63688e-15	3.72911e-15	14.0007	0	1
3111	2.61051e-15	2.61051e-15	3.69182e-15	14.0007	0	1
3112	2.58441e-15	2.58441e-15	3.6549e-15	14.0007	0	1
3113	2.55856e-15	2.55856e-15	3.61835e-15	14.0007	0	1
3114	2.53298e-15	2.53298e-15	3.58217e-15	14.0007	0	1
3115	2.50765e-15	2.50765e-15	3.54635e-15	14.0007	0	1
3116	2.48257e-15	2.48257e-15	3.51088e-15	14.0007	0	1
3117	2.45774e-15	2.45774e-15	3.47578e-15	14.0007	0	1
3118	2.43317e-15	2.43317e-15	3.44102e-15	14.0007	0	1
3119	2.40884e-15	2.40884e-15	3.40661e-15	14.0007	0	1
3120	2.38475e-15	2.38475e-15	3.37254e-15	14.0007	0	1
3121	2.3609e-15	2.3609e-15	3.33882e-15	14.0007	0	1
3122	2.33729e-15	2.33729e-15	3.30543e-15	14.0007	0	1
3123	2.31392e-15	2.31392e-15	3.27237e-15	14.0007	0	1
3124	2.29078e-15	2.29078e-15	3.23965e-15	14.0007	0	1
3125	2.26787e-15	2.26787e-15	3.20725e-15	14.0007	0	1
3126	2.24519e-15	2.24519e-15	3.17518e-15	14.0007	0	1
3127	2.22274e-15	2.22274e-15	3.14343e-15	14.0007	0	1
3128	2.20051e-15	2.20051e-15	3.112e-15	14.0007	0	1
3129	2.17851e-15	2.17851e-15	3.08088e-15	14.0007	0	1
3130	2.15672e-15	2.15672e-15	3.05007e-15	14.0007	0	1
3131	2.13516e-15	2.13516e-15	3.01957e-15	14.0007	0	1
3132	2.1138e-15	2.1138e-15	2.98937e-15	14.0007	0	1
3133	2.09267e-15	2.09267e-15	2.95948e-15	14.0007	0	1
3134	2.07174e-15	2.07174e-15	2.92988e-15	14.0007	0	1
3135	2.05102e-15	2.05102e-15	2.90058e-15	14.0007	0	1
3136	2.03051e-15	2.03051e-15	2.87158e-15	14.0007	0	1
3137	2.01021e-15	2.01021e-15	2.84286e-15	14.0007	0	1
3138	1.9901e-15	1.9901e-15	2.81443e-15	14.0007	0	1
3139	1.9702e-15	1.9702e-15	2.78629e-15	14.0007	0	1
3140	1.9505e-15	1.9505e-15	2.75843e-15	14.0007	0	1
3141	1.931e-15	1.931e-15	2.73084e-15	14.0007	0	1
3142	1.91169e-15	1.91169e-15	2.70353e-15	14.0007	0	1
3143	1.89257e-15	1.89257e-15	2.6765e-15	14.0007	0	1
3144	1.87364e-15	1.87364e-15	2.64973e-15	14.0007	0	1
3145	1.85491e-15	1.85491e-15	2.62324e-15	14.0007	0	1
3146	1.83636e-15	1.83636e-15	2.597e-15	14.0007	0	1
3147	1.81799e-15	1.81799e-15	2.57103e-15	14.0007	0	1
3148	1.79981e-15	1.79981e-15	2.54532e-15	14.0007	0	1
3149	1.78182e-15	1.78182e-15	2.51987e-15	14.0007	0	1
3150	1.764e-15	1.764e-15	2.49467e-15	14.0007	0	1
3151	1.74636e-15	1.74636e-15	2.46972e-15	14.0007	0	1
3152	1.72889e-15	1.72889e-15	2.44503e-15	14.0007	0	1
3153	1.71161e-15	1.71161e-15	2.42058e-15	14.0007	0	1
3154	1.69449e-15	1.69449e-15	2.39637e-15	14.0007	0	1
3155	1.67754e-15	1.67754e-15	2.37241e-15	14.0007	0	1
3156	1.66077e-15	1.66077e-15	2.34868e-15	14.0007	0	1
3157	1.64416e-15	1.64416e-15	2.3252e-15	14.0007	0	1
3158	1.62772e-15	1.62772e-15	2.30194e-15	14.0007	0	1
3159	1.61144e-15	1.61144e-15	2.27892e-15	14.0007	0	1
3160	1.59533e-15	1.59533e-15	2.25614e-15	14.0007	0	1
3161	1.57938e-15	1.57938e-15	2.23357e-15	14.0007	0	1
3162	1.56358e-15	1.56358e-15	2.21124e-15	14.0007	0	1
